"243","2","2016-12-29 11:50:10","2016-12-29 11:50:10",,"01-04-2016",,"inherit","open","closed",,"01-04-2016-2",,,"2016-12-29 11:50:10","2016-12-29 11:50:10",,"242","http://visit.2626.today/wp-content/uploads/01-04-2016-1.gif","0","attachment","image/gif","0"
"244","2","2016-12-29 11:50:20","2016-12-29 11:50:20",,"12094973_1654725044786423_6542994746356814563_o",,"inherit","open","closed",,"12094973_1654725044786423_6542994746356814563_o-2",,,"2016-12-29 11:50:20","2016-12-29 11:50:20",,"242","http://visit.2626.today/wp-content/uploads/12094973_1654725044786423_6542994746356814563_o-1.jpg","0","attachment","image/jpeg","0"
"245","2","2016-12-29 11:50:44","2016-12-29 11:50:44",,"13533098_1031204723628897_1455449967657185992_n",,"inherit","open","closed",,"13533098_1031204723628897_1455449967657185992_n-2",,,"2016-12-29 11:50:44","2016-12-29 11:50:44",,"242","http://visit.2626.today/wp-content/uploads/13533098_1031204723628897_1455449967657185992_n-1.png","0","attachment","image/png","0"
"246","2","2016-12-29 11:50:54","2016-12-29 11:50:54",,"14114819_1774259886166271_826021486856490767_o",,"inherit","open","closed",,"14114819_1774259886166271_826021486856490767_o-2",,,"2016-12-29 11:50:54","2016-12-29 11:50:54",,"242","http://visit.2626.today/wp-content/uploads/14114819_1774259886166271_826021486856490767_o-1.jpg","0","attachment","image/jpeg","0"
"247","2","2016-12-29 11:51:12","2016-12-29 11:51:12",,"15591368_1181695538579814_4881999899854883391_o",,"inherit","open","closed",,"15591368_1181695538579814_4881999899854883391_o-2",,,"2016-12-29 11:51:12","2016-12-29 11:51:12",,"242","http://visit.2626.today/wp-content/uploads/15591368_1181695538579814_4881999899854883391_o-1.jpg","0","attachment","image/jpeg","0"
"248","2","2016-12-29 11:51:28","2016-12-29 11:51:28",,"Bar",,"inherit","open","closed",,"bar-2",,,"2016-12-29 11:51:28","2016-12-29 11:51:28",,"242","http://visit.2626.today/wp-content/uploads/Bar-1.jpg","0","attachment","image/jpeg","0"
"249","2","2016-12-29 11:52:07","2016-12-29 11:52:07",,"beach_FB 2",,"inherit","open","closed",,"beach_fb-2-2",,,"2016-12-29 11:52:07","2016-12-29 11:52:07",,"242","http://visit.2626.today/wp-content/uploads/beach_FB-2-1.jpg","0","attachment","image/jpeg","0"
"250","2","2016-12-29 11:52:47","2016-12-29 11:52:47",,"godfatherChristmas1",,"inherit","open","closed",,"godfatherchristmas1-2",,,"2016-12-29 11:52:47","2016-12-29 11:52:47",,"242","http://visit.2626.today/wp-content/uploads/godfatherChristmas1-1.jpg","0","attachment","image/jpeg","0"
"251","2","2016-12-29 11:53:08","2016-12-29 11:53:08",,"Huggy",,"inherit","open","closed",,"huggy-2",,,"2016-12-29 11:53:08","2016-12-29 11:53:08",,"242","http://visit.2626.today/wp-content/uploads/Huggy-1.gif","0","attachment","image/gif","0"
"252","2","2016-12-29 11:53:19","2016-12-29 11:53:19",,"Winners",,"inherit","open","closed",,"winners-2",,,"2016-12-29 11:53:19","2016-12-29 11:53:19",,"242","http://visit.2626.today/wp-content/uploads/Winners-1.png","0","attachment","image/png","0"
"253","2","2016-12-29 12:07:16","2016-12-29 12:07:16",,"01-04-2016",,"inherit","open","closed",,"01-04-2016-3",,,"2016-12-29 12:07:16","2016-12-29 12:07:16",,"242","http://visit.2626.today/wp-content/uploads/01-04-2016-2.gif","0","attachment","image/gif","0"
"254","2","2016-12-29 12:07:25","2016-12-29 12:07:25",,"12094973_1654725044786423_6542994746356814563_o",,"inherit","open","closed",,"12094973_1654725044786423_6542994746356814563_o-3",,,"2016-12-29 12:07:25","2016-12-29 12:07:25",,"242","http://visit.2626.today/wp-content/uploads/12094973_1654725044786423_6542994746356814563_o-2.jpg","0","attachment","image/jpeg","0"
"255","2","2016-12-29 12:07:47","2016-12-29 12:07:47",,"13533098_1031204723628897_1455449967657185992_n",,"inherit","open","closed",,"13533098_1031204723628897_1455449967657185992_n-3",,,"2016-12-29 12:07:47","2016-12-29 12:07:47",,"242","http://visit.2626.today/wp-content/uploads/13533098_1031204723628897_1455449967657185992_n-2.png","0","attachment","image/png","0"
"256","2","2016-12-29 12:07:55","2016-12-29 12:07:55",,"14114819_1774259886166271_826021486856490767_o",,"inherit","open","closed",,"14114819_1774259886166271_826021486856490767_o-3",,,"2016-12-29 12:07:55","2016-12-29 12:07:55",,"242","http://visit.2626.today/wp-content/uploads/14114819_1774259886166271_826021486856490767_o-2.jpg","0","attachment","image/jpeg","0"
"257","2","2016-12-29 12:08:07","2016-12-29 12:08:07",,"15591368_1181695538579814_4881999899854883391_o",,"inherit","open","closed",,"15591368_1181695538579814_4881999899854883391_o-3",,,"2016-12-29 12:08:07","2016-12-29 12:08:07",,"242","http://visit.2626.today/wp-content/uploads/15591368_1181695538579814_4881999899854883391_o-2.jpg","0","attachment","image/jpeg","0"
"258","2","2016-12-29 12:08:41","2016-12-29 12:08:41",,"Bar",,"inherit","open","closed",,"bar-3",,,"2016-12-29 12:08:41","2016-12-29 12:08:41",,"242","http://visit.2626.today/wp-content/uploads/Bar-2.jpg","0","attachment","image/jpeg","0"
"259","2","2016-12-29 12:09:12","2016-12-29 12:09:12",,"beach_FB 2",,"inherit","open","closed",,"beach_fb-2-3",,,"2016-12-29 12:09:12","2016-12-29 12:09:12",,"242","http://visit.2626.today/wp-content/uploads/beach_FB-2-2.jpg","0","attachment","image/jpeg","0"
"260","2","2016-12-29 12:09:58","2016-12-29 12:09:58",,"godfatherChristmas1",,"inherit","open","closed",,"godfatherchristmas1-3",,,"2016-12-29 12:09:58","2016-12-29 12:09:58",,"242","http://visit.2626.today/wp-content/uploads/godfatherChristmas1-2.jpg","0","attachment","image/jpeg","0"
"261","2","2016-12-29 12:10:20","2016-12-29 12:10:20",,"Huggy",,"inherit","open","closed",,"huggy-3",,,"2016-12-29 12:10:20","2016-12-29 12:10:20",,"242","http://visit.2626.today/wp-content/uploads/Huggy-2.gif","0","attachment","image/gif","0"
"262","2","2016-12-29 12:10:31","2016-12-29 12:10:31",,"Winners",,"inherit","open","closed",,"winners-3",,,"2016-12-29 12:10:31","2016-12-29 12:10:31",,"242","http://visit.2626.today/wp-content/uploads/Winners-2.png","0","attachment","image/png","0"
"263","2","2016-12-29 12:26:15","2016-12-29 12:26:15",,"Monkey Shoulder",,"inherit","closed","closed",,"242-autosave-v1",,,"2016-12-29 12:26:15","2016-12-29 12:26:15",,"242","http://visit.2626.today/242-autosave-v1/","0","revision",,"0"
"264","2","2016-12-29 12:35:16","2016-12-29 12:35:16",,"Monkey Shoulder Social",,"inherit","closed","closed",,"129-autosave-v1",,,"2016-12-29 12:35:16","2016-12-29 12:35:16",,"129","http://visit.2626.today/129-autosave-v1/","0","revision",,"0"
"265","2","2016-12-29 12:41:30","2016-12-29 12:41:30",,"14114819_1774259886166271_826021486856490767_o",,"inherit","open","closed",,"14114819_1774259886166271_826021486856490767_o-4",,,"2016-12-29 12:41:30","2016-12-29 12:41:30",,"242","http://visit.2626.today/wp-content/uploads/14114819_1774259886166271_826021486856490767_o-3.jpg","0","attachment","image/jpeg","0"
"266","2","2016-12-29 12:41:53","2016-12-29 12:41:53",,"12094973_1654725044786423_6542994746356814563_o",,"inherit","open","closed",,"12094973_1654725044786423_6542994746356814563_o-4",,,"2016-12-29 12:41:53","2016-12-29 12:41:53",,"242","http://visit.2626.today/wp-content/uploads/12094973_1654725044786423_6542994746356814563_o-3.jpg","0","attachment","image/jpeg","0"
"267","2","2016-12-29 12:49:51","2016-12-29 12:49:51",,"02 posts-01",,"inherit","open","closed",,"02-posts-01",,,"2016-12-29 12:49:51","2016-12-29 12:49:51",,"242","http://visit.2626.today/wp-content/uploads/02-posts-01.png","0","attachment","image/png","0"
"268","2","2016-12-29 12:51:33","2016-12-29 12:51:33",,"IMG_0308",,"inherit","open","closed",,"img_0308",,,"2016-12-29 12:51:33","2016-12-29 12:51:33",,"242","http://visit.2626.today/wp-content/uploads/IMG_0308.png","0","attachment","image/png","0"
"270","2","2016-12-30 08:38:17","2016-12-30 08:38:17","
		window.onfocus = function () { 
           document.getElementsByTagName(&quot;TITLE&quot;)[0].innerHTML = &quot;2626 Creative Studio&quot;;
		}; 

		window.onblur = function () {  
           document.getElementsByTagName(&quot;TITLE&quot;)[0].innerHTML = &quot;Hey, Come Back!&quot;;
		}; ",,,"inherit","closed","closed",,"218-revision-v1",,,"2016-12-30 08:38:17","2016-12-30 08:38:17",,"218","http://visit.2626.today/218-revision-v1/","0","revision",,"0"
"274","2","2017-01-11 13:00:58","2017-01-11 13:00:58",,"Fabindia Home",,"publish","closed","closed",,"fabindia-home",,,"2017-02-02 16:40:38","2017-02-02 16:40:38",,"0","http://visit.2626.today/?post_type=kktfwp_portfolio&#038;p=274","0","kktfwp_portfolio",,"0"
"275","2","2017-01-08 13:33:14","2017-01-08 13:33:14",,"Nasscom NILF",,"publish","closed","closed",,"nasscom-nilf",,,"2017-02-02 16:40:39","2017-02-02 16:40:39",,"0","http://visit.2626.today/?post_type=kktfwp_portfolio&#038;p=275","0","kktfwp_portfolio",,"0"
"276","2","2017-01-08 12:34:13","2017-01-08 12:34:13","Coming Soon! ","Natya Nectar",,"publish","closed","closed",,"natya-nectar",,,"2017-02-02 16:40:39","2017-02-02 16:40:39",,"0","http://visit.2626.today/?post_type=kktfwp_portfolio&#038;p=276","0","kktfwp_portfolio",,"0"
"277","2","2017-01-12 01:36:03","2017-01-12 01:36:03",,"Jameson",,"publish","closed","closed",,"jameson",,,"2017-02-02 16:40:38","2017-02-02 16:40:38",,"0","http://visit.2626.today/?post_type=kktfwp_portfolio&#038;p=277","0","kktfwp_portfolio",,"0"
"278","2","2017-01-09 13:37:21","2017-01-09 13:37:21","Coming Soon! ","Kotsberg",,"publish","closed","closed",,"kotsberg",,,"2017-02-02 16:40:39","2017-02-02 16:40:39",,"0","http://visit.2626.today/?post_type=kktfwp_portfolio&#038;p=278","0","kktfwp_portfolio",,"0"
"279","2","2017-01-09 11:38:58","2017-01-09 11:38:58","Coming Soon! ","Godfather",,"publish","closed","closed",,"godfather",,,"2017-02-02 16:40:39","2017-02-02 16:40:39",,"0","http://visit.2626.today/?post_type=kktfwp_portfolio&#038;p=279","0","kktfwp_portfolio",,"0"
"280","2","2017-01-10 13:40:33","2017-01-10 13:40:33",,"Vishawatch",,"publish","closed","closed",,"vishawatch",,,"2017-02-02 16:40:38","2017-02-02 16:40:38",,"0","http://visit.2626.today/?post_type=kktfwp_portfolio&#038;p=280","0","kktfwp_portfolio",,"0"
"281","2","2017-01-11 11:00:43","2017-01-11 11:00:43","Coming Soon! ","Beroe Live",,"publish","closed","closed",,"beroe-live",,,"2017-02-02 16:40:38","2017-02-02 16:40:38",,"0","http://visit.2626.today/?post_type=kktfwp_portfolio&#038;p=281","0","kktfwp_portfolio",,"0"
"282","2","2017-01-10 11:44:41","2017-01-10 11:44:41","Coming Soon! ","Skia",,"publish","closed","closed",,"skia-the-salon-finder",,,"2017-02-02 16:40:39","2017-02-02 16:40:39",,"0","http://visit.2626.today/?post_type=kktfwp_portfolio&#038;p=282","0","kktfwp_portfolio",,"0"
"283","2","2017-01-12 01:30:50","2017-01-12 01:30:50",,"Infographics",,"publish","closed","closed",,"infographics",,,"2017-02-02 16:40:38","2017-02-02 16:40:38",,"0","http://visit.2626.today/?post_type=kktfwp_portfolio&#038;p=283","0","kktfwp_portfolio",,"0"
"284","2","2017-01-07 13:50:07","2017-01-07 13:50:07","Coming Soon! ","Installations",,"publish","closed","closed",,"installations",,,"2017-02-02 16:40:39","2017-02-02 16:40:39",,"0","http://visit.2626.today/?post_type=kktfwp_portfolio&#038;p=284","0","kktfwp_portfolio",,"0"
"285","2","2017-01-08 11:53:13","2017-01-08 11:53:13",,"Product Demos",,"publish","closed","closed",,"product-demos",,,"2017-02-02 16:40:39","2017-02-02 16:40:39",,"0","http://visit.2626.today/?post_type=kktfwp_portfolio&#038;p=285","0","kktfwp_portfolio",,"0"
"286","2","2017-01-10 14:16:00","2017-01-10 14:16:00",,"Skia",,"inherit","closed","closed",,"282-autosave-v1",,,"2017-01-10 14:16:00","2017-01-10 14:16:00",,"282","http://visit.2626.today/282-autosave-v1/","0","revision",,"0"
"287","2","2017-01-10 14:17:50","2017-01-10 14:17:50",,"Infographics",,"inherit","open","closed",,"infographics-2",,,"2017-01-10 14:17:50","2017-01-10 14:17:50",,"283","http://visit.2626.today/wp-content/uploads/Infographics.png","0","attachment","image/png","0"
"290","2","2017-01-10 14:55:35","2017-01-10 14:55:35",,"Infographics",,"publish","closed","closed",,"infographics",,,"2017-01-18 08:21:24","2017-01-18 08:21:24",,"0","http://visit.2626.today/?post_type=envira&#038;p=290","0","envira",,"0"
"291","2","2017-01-10 14:56:14","2017-01-10 14:56:14",,"Installations",,"publish","closed","closed",,"installations",,,"2017-01-10 14:56:14","2017-01-10 14:56:14",,"0","http://visit.2626.today/?post_type=envira&#038;p=291","0","envira",,"0"
"292","2","2017-01-10 14:56:49","2017-01-10 14:56:49",,"Skia",,"publish","closed","closed",,"skia",,,"2017-01-10 14:56:49","2017-01-10 14:56:49",,"0","http://visit.2626.today/?post_type=envira&#038;p=292","0","envira",,"0"
"293","2","2017-01-10 14:57:26","2017-01-10 14:57:26",,"Beroe Live",,"publish","closed","closed",,"beroe-live",,,"2017-01-10 14:57:26","2017-01-10 14:57:26",,"0","http://visit.2626.today/?post_type=envira&#038;p=293","0","envira",,"0"
"294","2","2017-01-10 14:57:59","2017-01-10 14:57:59",,"Vishawatch",,"publish","closed","closed",,"vishawatch",,,"2017-01-16 12:53:44","2017-01-16 12:53:44",,"0","http://visit.2626.today/?post_type=envira&#038;p=294","0","envira",,"0"
"295","2","2017-01-10 14:59:26","2017-01-10 14:59:26",,"Godfather",,"publish","closed","closed",,"godfather",,,"2017-01-10 14:59:26","2017-01-10 14:59:26",,"0","http://visit.2626.today/?post_type=envira&#038;p=295","0","envira",,"0"
"296","2","2017-01-10 15:00:07","2017-01-10 15:00:07",,"Kotsberg",,"publish","closed","closed",,"kotsberg",,,"2017-01-10 15:00:07","2017-01-10 15:00:07",,"0","http://visit.2626.today/?post_type=envira&#038;p=296","0","envira",,"0"
"297","2","2017-01-10 15:00:54","2017-01-10 15:00:54",,"Jameson",,"publish","closed","closed",,"jameson",,,"2017-01-19 12:01:05","2017-01-19 12:01:05",,"0","http://visit.2626.today/?post_type=envira&#038;p=297","0","envira",,"0"
"298","2","2017-01-10 15:02:02","2017-01-10 15:02:02",,"Nasscom NILF",,"publish","closed","closed",,"nasscom-nilf",,,"2017-01-16 17:05:44","2017-01-16 17:05:44",,"0","http://visit.2626.today/?post_type=envira&#038;p=298","0","envira",,"0"
"299","2","2017-01-10 15:02:32","2017-01-10 15:02:32",,"Fabindia Home",,"publish","closed","closed",,"fabindia-home",,,"2017-01-17 09:45:26","2017-01-17 09:45:26",,"0","http://visit.2626.today/?post_type=envira&#038;p=299","0","envira",,"0"
"300","2","2017-01-10 15:03:34","2017-01-10 15:03:34",,"Collaterals",,"publish","closed","closed",,"collaterals",,,"2017-01-10 15:03:34","2017-01-10 15:03:34",,"0","http://visit.2626.today/?post_type=envira&#038;p=300","0","envira",,"0"
"301","2","2017-01-10 15:04:08","2017-01-10 15:04:08",,"Emailers",,"publish","closed","closed",,"emailers",,,"2017-01-10 15:04:08","2017-01-10 15:04:08",,"0","http://visit.2626.today/?post_type=envira&#038;p=301","0","envira",,"0"
"302","2","2017-01-10 15:07:47","2017-01-10 15:07:47",,"Installation",,"inherit","open","closed",,"installation",,,"2017-01-10 15:07:47","2017-01-10 15:07:47",,"284","http://visit.2626.today/wp-content/uploads/Installation.png","0","attachment","image/png","0"
"303","2","2017-01-10 15:16:32","2017-01-10 15:16:32",,"skia",,"inherit","open","closed",,"skia-2",,,"2017-01-10 15:16:32","2017-01-10 15:16:32",,"282","http://visit.2626.today/wp-content/uploads/skia.png","0","attachment","image/png","0"
"304","2","2017-01-10 15:20:23","2017-01-10 15:20:23",,"beroelive",,"inherit","open","closed",,"beroelive",,,"2017-01-10 15:20:23","2017-01-10 15:20:23",,"281","http://visit.2626.today/wp-content/uploads/beroelive.png","0","attachment","image/png","0"
"305","2","2017-01-11 06:19:18","2017-01-11 06:19:18",,"Beroe",,"publish","closed","closed",,"beroe",,,"2017-01-11 06:55:21","2017-01-11 06:55:21",,"0","http://visit.2626.today/?post_type=sp_html5video&#038;p=305","0","sp_html5video",,"0"
"307","2","2017-01-11 07:35:58","2017-01-11 07:35:58","window.onfocus = function () { 
  document.getElementsByTagName(""TITLE"")[0].innerHTML = ""2626 Creative Studio"";
}; 

window.onblur = function () {  
  document.getElementsByTagName(""TITLE"")[0].innerHTML = ""Hey, Come Back!"";
}; ",,,"draft","closed","closed",,"307",,,"2017-01-17 08:22:00","2017-01-17 08:22:00",,"0","http://visit.2626.today/?post_type=hm_custom_javascript&#038;p=307","0","hm_custom_javascript",,"0"
"310","2","2017-01-11 07:44:46","2017-01-11 07:44:46",".kktfwp-secondCol{
  width: 800px !important;
  margin: 0px auto !important;
}",,,"draft","closed","closed",,"310",,,"2017-01-12 10:11:55","2017-01-12 10:11:55",,"0","http://visit.2626.today/?post_type=hm_custom_css&#038;p=310","0","hm_custom_css",,"0"
"311","2","2017-01-12 07:32:36","2017-01-12 07:32:36",,"Fabindia Home",,"inherit","closed","closed",,"274-autosave-v1",,,"2017-01-12 07:32:36","2017-01-12 07:32:36",,"274","http://visit.2626.today/274-autosave-v1/","0","revision",,"0"
"312","2","2017-01-31 08:41:44","2017-01-31 08:41:44","Coming Soon! ","Beroe Live",,"inherit","closed","closed",,"281-autosave-v1",,,"2017-01-31 08:41:44","2017-01-31 08:41:44",,"281","http://visit.2626.today/281-autosave-v1/","0","revision",,"0"
"313","2","2017-01-12 07:33:13","2017-01-12 07:33:13",,"Beroe Live",,"inherit","open","closed",,"beroe-live-2",,,"2017-01-12 07:33:13","2017-01-12 07:33:13",,"281","http://visit.2626.today/wp-content/uploads/Beroe-Live.jpg","0","attachment","image/jpeg","0"
"314","2","2017-01-12 07:33:51","2017-01-12 07:33:51",,"Fabindia",,"inherit","open","closed",,"fabindia-2",,,"2017-01-12 07:33:51","2017-01-12 07:33:51",,"274","http://visit.2626.today/wp-content/uploads/Fabindia.jpg","0","attachment","image/jpeg","0"
"315","2","2017-01-12 07:35:17","2017-01-12 07:35:17",,"Infographics",,"inherit","open","closed",,"infographics-3",,,"2017-01-12 07:35:17","2017-01-12 07:35:17",,"283","http://visit.2626.today/wp-content/uploads/Infographics.jpg","0","attachment","image/jpeg","0"
"316","2","2017-01-12 07:35:39","2017-01-12 07:35:39",,"Installations",,"inherit","open","closed",,"installations-3",,,"2017-01-12 07:35:39","2017-01-12 07:35:39",,"284","http://visit.2626.today/wp-content/uploads/Installations.jpg","0","attachment","image/jpeg","0"
"317","2","2017-01-12 07:35:56","2017-01-12 07:35:56",,"Skia",,"inherit","open","closed",,"skia-3",,,"2017-01-12 07:35:56","2017-01-12 07:35:56",,"282","http://visit.2626.today/wp-content/uploads/Skia.jpg","0","attachment","image/jpeg","0"
"318","2","2017-01-12 07:36:00","2017-01-12 07:36:00",,"Vishawatch",,"inherit","open","closed",,"vishawatch-2",,,"2017-01-12 07:36:00","2017-01-12 07:36:00",,"280","http://visit.2626.today/wp-content/uploads/Vishawatch.jpg","0","attachment","image/jpeg","0"
"319","2","2017-01-12 08:08:31","2017-01-12 08:08:31",,"Skia-iPhone",,"inherit","open","closed",,"skia-iphone",,,"2017-01-12 08:08:31","2017-01-12 08:08:31",,"282","http://visit.2626.today/wp-content/uploads/Skia-iPhone.jpg","0","attachment","image/jpeg","0"
"320","2","2017-01-12 08:08:41","2017-01-12 08:08:41",,"fab-1",,"inherit","open","closed",,"fab-1",,,"2017-01-12 08:08:41","2017-01-12 08:08:41",,"274","http://visit.2626.today/wp-content/uploads/fab-1.jpg","0","attachment","image/jpeg","0"
"321","2","2017-01-12 08:14:20","2017-01-12 08:14:20",,"Jameson Cover",,"inherit","open","closed",,"jameson-cover",,,"2017-01-12 08:14:20","2017-01-12 08:14:20",,"277","http://visit.2626.today/wp-content/uploads/Jameson-Cover.png","0","attachment","image/png","0"
"322","2","2017-01-12 08:20:47","2017-01-12 08:20:47",,"Kotsberg",,"inherit","closed","closed",,"278-autosave-v1",,,"2017-01-12 08:20:47","2017-01-12 08:20:47",,"278","http://visit.2626.today/278-autosave-v1/","0","revision",,"0"
"323","2","2017-01-12 08:43:31","2017-01-12 08:43:31",,"Product Demos",,"inherit","open","closed",,"product-demos-2",,,"2017-01-12 08:43:31","2017-01-12 08:43:31",,"285","http://visit.2626.today/wp-content/uploads/Product-Demos.png","0","attachment","image/png","0"
"324","2","2017-01-12 08:51:21","2017-01-12 08:51:21",,"Collaterals",,"inherit","open","closed",,"collaterals-2",,,"2017-01-12 08:51:21","2017-01-12 08:51:21",,"124","http://visit.2626.today/wp-content/uploads/Collaterals.jpg","0","attachment","image/jpeg","0"
"325","2","2017-01-12 09:37:59","2017-01-12 09:37:59",,"Emailer",,"inherit","open","closed",,"emailer",,,"2017-01-12 09:37:59","2017-01-12 09:37:59",,"125","http://visit.2626.today/wp-content/uploads/Emailer.jpg","0","attachment","image/jpeg","0"
"326","2","2017-01-12 09:38:19","2017-01-12 09:38:19",,"Nasscom NILF",,"inherit","open","closed",,"nasscom-nilf-2",,,"2017-01-12 09:38:19","2017-01-12 09:38:19",,"275","http://visit.2626.today/wp-content/uploads/Nasscom-NILF.jpg","0","attachment","image/jpeg","0"
"327","2","2017-01-12 09:39:20","2017-01-12 09:39:20",,"Natya Nectar",,"inherit","open","closed",,"natya-nectar-2",,,"2017-01-12 09:39:20","2017-01-12 09:39:20",,"276","http://visit.2626.today/wp-content/uploads/Natya-Nectar.jpg","0","attachment","image/jpeg","0"
"329","2","2017-01-12 09:51:59","2017-01-12 09:51:59",,"Natya Nectar",,"publish","closed","closed",,"natya-nectar",,,"2017-01-16 12:53:32","2017-01-16 12:53:32",,"0","http://visit.2626.today/?post_type=envira&#038;p=329","0","envira",,"0"
"330","2","2017-01-12 10:11:55","2017-01-12 10:11:55",,,,"draft","closed","closed",,"330",,,"2017-01-17 11:11:40","2017-01-17 11:11:40",,"0","http://visit.2626.today/?post_type=hm_custom_css&#038;p=330","0","hm_custom_css",,"0"
"332","2","2017-01-12 11:09:07","2017-01-12 11:09:07",,"That moment when all client briefs come at once. We are on fire!",,"publish","open","open",,"muse-12-01-17",,"
https://www.google.co.in/?gfe_rd=cr&ei=AnF3WL3DB-Ps8Af-8L2oCQ&gws_rd=ssl","2017-01-12 13:18:10","2017-01-12 13:18:10",,"0","http://visit.2626.today/?p=332","0","post",,"0"
"334","2","2017-01-12 11:08:47","2017-01-12 11:08:47",,"first-muse",,"inherit","open","closed",,"first-muse-2",,,"2017-01-12 11:08:47","2017-01-12 11:08:47",,"332","http://visit.2626.today/wp-content/uploads/first-muse-1.jpg","0","attachment","image/jpeg","0"
"335","2","2017-01-12 11:09:07","2017-01-12 11:09:07","That moment when all client briefs come at once. We are on fire!",,,"inherit","closed","closed",,"332-revision-v1",,,"2017-01-12 11:09:07","2017-01-12 11:09:07",,"332","http://visit.2626.today/332-revision-v1/","0","revision",,"0"
"336","2","2017-01-12 11:09:59","2017-01-12 11:09:59",,"That moment when all client briefs come at once. We are on fire!",,"inherit","closed","closed",,"332-revision-v1",,,"2017-01-12 11:09:59","2017-01-12 11:09:59",,"332","http://visit.2626.today/332-revision-v1/","0","revision",,"0"
"337","2","2017-01-12 11:20:55","2017-01-12 11:20:55","[vc_row][vc_column][vc_posts_slider][vc_basic_grid post_type=""post"" max_items=""10"" item=""masonryMedia_SimpleOverlay"" grid_id=""vc_gid:1484219784561-8f804802-012e-3""][/vc_column][/vc_row]","The Muse",,"inherit","closed","closed",,"80-revision-v1",,,"2017-01-12 11:20:55","2017-01-12 11:20:55",,"80","http://visit.2626.today/80-revision-v1/","0","revision",,"0"
"338","2","2017-01-12 11:25:39","2017-01-12 11:25:39",,"The Muse",,"inherit","closed","closed",,"80-revision-v1",,,"2017-01-12 11:25:39","2017-01-12 11:25:39",,"80","http://visit.2626.today/80-revision-v1/","0","revision",,"0"
"339","2","2017-01-12 11:48:36","2017-01-12 11:48:36","[vc_row][vc_column][vc_wp_posts number=""5""][/vc_column][/vc_row]","The Muse",,"inherit","closed","closed",,"80-revision-v1",,,"2017-01-12 11:48:36","2017-01-12 11:48:36",,"80","http://visit.2626.today/80-revision-v1/","0","revision",,"0"
"340","2","2017-01-12 11:55:21","2017-01-12 11:55:21","[vc_row][vc_column][vc_basic_grid post_type=""post"" grid_id=""vc_gid:1484222052709-09bd6b3a-7153-6""][/vc_column][/vc_row][vc_row][vc_column][vc_masonry_grid post_type=""post"" max_items=""10"" grid_id=""vc_gid:1484222079570-48de5710-8411-0""][/vc_column][/vc_row]","The Muse",,"inherit","closed","closed",,"80-revision-v1",,,"2017-01-12 11:55:21","2017-01-12 11:55:21",,"80","http://visit.2626.today/80-revision-v1/","0","revision",,"0"
"341","2","2017-01-12 12:09:03","2017-01-12 12:09:03","[vc_row][vc_column][vc_basic_grid post_type=""post"" grid_id=""vc_gid:1484222052709-09bd6b3a-7153-6""][/vc_column][/vc_row][vc_row][vc_column][vc_masonry_grid post_type=""page"" max_items=""10"" grid_id=""vc_gid:1484222079570-48de5710-8411-0""][/vc_column][/vc_row]","The Muse",,"inherit","closed","closed",,"80-revision-v1",,,"2017-01-12 12:09:03","2017-01-12 12:09:03",,"80","http://visit.2626.today/80-revision-v1/","0","revision",,"0"
"342","2","2017-01-12 12:11:41","2017-01-12 12:11:41",,"Please consider the environment before printing this website.",,"inherit","closed","closed",,"51-revision-v1",,,"2017-01-12 12:11:41","2017-01-12 12:11:41",,"51","http://visit.2626.today/51-revision-v1/","0","revision",,"0"
"343","2","2017-01-12 12:17:53","2017-01-12 12:17:53","[vc_row][vc_column][vc_basic_grid post_type=""post"" grid_id=""vc_gid:1484222052709-09bd6b3a-7153-6""][/vc_column][/vc_row]","The Muse",,"inherit","closed","closed",,"80-revision-v1",,,"2017-01-12 12:17:53","2017-01-12 12:17:53",,"80","http://visit.2626.today/80-revision-v1/","0","revision",,"0"
"344","2","2017-01-12 12:55:41","0000-00-00 00:00:00","[vc_gitem c_zone_position=""left""][vc_gitem_zone_c][vc_gitem_row][vc_gitem_col][vc_gitem_post_categories][/vc_gitem_col][/vc_gitem_row][/vc_gitem_zone_c][vc_gitem_animated_block][vc_gitem_zone_a][vc_gitem_row position=""top""][vc_gitem_col][/vc_gitem_col][/vc_gitem_row][vc_gitem_row position=""middle""][vc_gitem_col width=""1/2""][/vc_gitem_col][vc_gitem_col width=""1/2""][/vc_gitem_col][/vc_gitem_row][vc_gitem_row position=""bottom""][vc_gitem_col][/vc_gitem_col][/vc_gitem_row][/vc_gitem_zone_a][vc_gitem_zone_b][vc_gitem_row position=""top""][vc_gitem_col][/vc_gitem_col][/vc_gitem_row][vc_gitem_row position=""middle""][vc_gitem_col width=""1/2""][/vc_gitem_col][vc_gitem_col width=""1/2""][/vc_gitem_col][/vc_gitem_row][vc_gitem_row position=""bottom""][vc_gitem_col][/vc_gitem_col][/vc_gitem_row][/vc_gitem_zone_b][/vc_gitem_animated_block][/vc_gitem]",,,"draft","closed","closed",,,,,"2017-01-12 12:55:41","2017-01-12 12:55:41",,"0","http://visit.2626.today/?post_type=vc_grid_item&#038;p=344","0","vc_grid_item",,"0"
